norm,chi,logistic,beta,gamma,bimodal,uniform
-208.30000165,3873.92059688,10727.4598302,583.804619142,2281.19943712,935.000850858,818.180871191
-365.711397762,6926.71259387,10187.3402811,11.0079284295,1871.7483695,2164.19819889,68.6526958983
1402.93791251,8960.49890595,9392.43303103,998.320972373,4270.78070164,1284.19111702,133.95779643
1062.66581639,4788.50291354,9442.01641716,892.5369343,2623.52333831,1811.51380415,729.654258922
-1191.03008906,2682.55722297,9537.20800916,1.77754065262,4640.84719125,860.163079074,135.126835335
1041.38773076,1051.60961189,11898.8326314,856.088078459,1845.85789589,914.563670712,494.635069227
-115.888957607,6054.59763721,10293.6308689,884.654701536,4869.32912873,940.220359233,766.350997493
274.125875891,3330.42244082,13941.6137339,448.647232236,2064.6755916,1705.63782356,512.66470547
-116.004466648,9398.46713381,10590.6068249,988.450115594,3656.7577273,2426.14612752,55.9500077074
801.410752774,1717.04721268,9630.29792739,53.5459293658,1975.34320016,2070.22571977,513.091844933
-277.78421807,3610.69956602,6442.47346447,786.413168118,4470.21578023,2073.32451598,85.088241356
-2114.59953693,10354.694129,8462.13248827,78.5946517126,2738.45633387,808.080672287,631.372476492
-335.114433584,5630.6200391,12050.6676528,973.068356884,3111.8886628,1279.17258621,169.419741784
-155.992125812,2719.90842542,10403.5670989,557.813166025,3620.25663359,1016.15717711,198.331496192
-657.274648123,1062.02874616,4166.53549196,858.307930828,1630.31521572,1863.12528035,159.851963681
109.114066634,1214.36050661,6831.9223367,896.017536603,2762.0382209,728.453675672,228.471396064
-1759.61861115,1864.35381167,10609.4683293,4.62776403645,4384.14391772,1138.18615619,744.426055078
426.633675124,7215.0459455,9522.1976009,798.543684903,3130.59511124,1155.79382541,50.9734923197
-113.104797002,618.818309079,9582.44172289,913.030132198,2699.38279044,1080.3387137,771.392083581
1495.45662912,4000.80081657,13222.4763979,742.432232647,4579.41265839,1813.55250708,760.830189976
213.882697601,1068.5155072,8637.85831904,804.967160415,2936.19641727,2121.74858673,994.870005762
456.640047567,4305.63710253,9855.16061261,750.083783776,3264.90858257,991.699574485,494.78984351
-1110.18493913,5278.86624167,10114.2190674,859.955357751,2183.06412379,1012.79279291,312.680105819
235.073223883,3318.22630798,10638.8658313,930.770027199,4620.90646599,581.662620499,249.197181335
-1562.59745771,3742.44139905,10683.2741317,976.442708323,5732.00373869,2411.64156202,871.192621743
738.867279319,1918.41667083,10885.1895272,0.000276736294392,4355.84403723,1923.83160927,698.923979565
-1822.3073509,2813.62763886,9578.71436185,973.06568116,2570.92395693,936.145166697,356.303193148
330.699502284,5856.23740163,8055.52374622,985.316230793,2512.41482632,1063.14206676,727.263393294
-709.422750387,1740.55142549,14066.9296767,499.420915999,3705.27740393,818.569975919,262.856519888
231.704348432,2532.3859448,8344.8375032,740.741011367,2541.36154012,865.71438404,81.4927630658
-2430.1584716,3566.77224217,13868.0517428,167.522223386,3405.80738332,1729.08833345,557.36502865
-1288.62033939,2195.57513827,10097.2473886,725.981620618,3011.84854247,1063.80270559,188.182487103
228.101569107,3237.24231478,13157.2612445,1.4818457354,3734.33384113,996.344695162,202.642332003
-1154.93722694,5290.29033434,9189.30928414,949.978219101,3563.52791094,795.472350069,511.582707894
-1041.57393542,5200.32253944,13681.4505832,958.434437371,6253.39144422,1176.77418832,947.781159634
-246.35190461,2576.57502138,6014.81388949,756.386737599,2803.63288974,1780.88790764,34.4438990176
381.188865507,3047.50358557,10595.2091655,122.718218545,1732.24398432,728.860680346,246.118078775
-470.273250091,6299.64201922,11009.6084982,165.774825221,1511.75589951,1123.46080242,163.482829729
-1158.39861945,4010.87427256,9963.39242114,408.057861484,4542.70649801,990.348609178,209.669040159
1045.99476406,2344.17989843,9735.06352832,355.580942214,5278.49240043,1204.79834758,464.496422689
-121.191963276,3378.97824003,8498.42083822,247.717650748,2774.7401174,767.519300948,623.791162488
322.029536896,8947.20255116,9734.64796306,285.250863407,4914.87567628,870.861135674,347.052449156
-631.262005022,4021.62257619,9521.12633423,508.520691718,2402.18504291,797.413944319,689.39730124
-2155.16505042,4011.65961093,8304.64102295,888.236155819,2384.17033887,908.041881136,206.73464261
-1561.78605653,1656.2526408,12223.0473576,287.421542863,3273.95800791,1660.16840523,42.3242383086
873.908629327,1915.83716232,9011.34194309,301.016839149,2573.42166403,889.367741414,689.19732637
2264.40390135,2416.52575584,10018.3487671,362.917831035,3888.49108423,1750.92709842,355.184826993
86.6844395161,4268.80313163,10719.1883195,969.727701265,2399.37941934,858.865103344,368.69585571
467.562912782,1093.95533433,10551.7391797,146.322032228,2429.66133767,1913.73486681,113.457459651
1180.00534552,658.692855343,10238.9910137,37.9936049635,2349.42102242,1888.32806302,366.648611258
-82.203291146,3571.97324103,7787.99348261,293.796378651,3086.23998877,827.282411616,877.69317942
-306.514922626,2005.87805987,12126.0306897,2.78332272774,3218.71747645,609.035518735,782.171536369
-1542.72283356,1871.20168204,6362.44584354,697.826212453,4715.29811701,974.920534512,611.527054958
-1190.9352485,2282.26845789,11432.5231624,925.127367279,2025.08777092,1026.17344267,909.255026263
-1192.7280137,5876.75506161,8661.03765647,445.594510601,3178.72753249,1120.32371943,697.129099765
770.638248497,1140.78696691,8245.68014085,880.361691299,3341.30781674,1249.27157963,394.215907087
1563.09729402,1568.98774145,9760.67341474,0.62865760743,3813.14386475,1012.02469275,711.861430784
1524.9099985,2589.84050411,13847.0843719,969.058898578,4625.74883168,826.498265685,923.769382972
506.331470161,1662.23172377,10850.3402409,1.92309793158,2580.40224165,1383.41299774,30.926039076
-177.539372651,3432.26884176,10146.5857088,586.304530643,3182.11820041,720.683056488,611.193423846
-301.842628022,6192.83345147,9006.59109665,114.700829059,3361.81663838,959.200051663,681.085815006
304.306596734,5507.73659163,9442.06612891,109.13767272,3834.17283377,1397.50793449,887.200680273
1415.95280021,216.473223742,11463.975684,227.785961966,3816.4514757,897.058384928,704.452810806
1088.58213687,3265.93306706,10281.8032447,143.498129244,4104.45114807,896.442646788,806.340818972
-782.464331208,5125.28947371,11619.2257984,437.814986585,2994.92913678,2046.94663604,570.01795956
941.875529418,4505.25354491,7270.57123362,559.018783009,3289.50864161,2122.24649786,768.530881734
-1816.05851094,2686.61728109,13243.2086637,46.8851645028,2369.0023477,1157.26485726,434.378014432
73.744054959,5035.14389172,11231.4236118,668.472301038,3174.21800074,1243.84623891,248.891228064
-674.556201486,2323.48318788,11612.5017116,645.874779214,2841.14545484,943.824859515,358.883696822
-490.358419263,4046.90036244,11681.4470108,48.9617211928,1890.5445034,2479.71674716,321.244917837
1592.13063667,3477.14389827,10128.3436389,12.6193589394,2582.51614415,710.654195141,224.073020278
-1084.26299794,2356.68663809,11426.213065,10.2430091854,2125.49256569,897.085833343,802.863140981
1090.12248778,7644.69194534,8629.78784537,958.083718232,3514.40047013,1058.52369834,510.555284635
-671.408205097,3544.95631598,9429.7042781,934.411346273,3619.60443496,1530.43152131,862.727452844
-277.444006637,2721.79283884,11098.0316337,717.795970663,3344.96090633,913.352585027,598.811452982
-1033.46301223,2572.55657362,10406.6170219,903.507099673,5268.6802126,696.542809439,195.773301105
693.197627534,1013.98937569,9009.82485459,685.646346651,5020.00802327,981.68679038,784.164545088
-2885.39421389,3764.48573139,13030.8122644,156.565636995,4905.74375454,723.540845717,571.153750914
-1196.32914927,1267.5153686,11026.6356306,999.828711654,2678.39001819,1950.49750073,779.584698981
-1195.31378489,11145.8488225,9372.93839914,397.008293845,4826.362627,2454.74146559,594.661405134
-1230.99369688,1018.51483758,9831.9455741,6.54252859888,3653.8938105,1242.13712505,96.5998240864
1251.47435421,1310.85113806,11131.1831809,182.525334245,3040.84638376,1134.10798153,650.631300525
1551.91856976,14629.5343556,11708.0449056,30.5843292299,4071.41306322,2106.66466226,498.625074544
-230.610146019,2129.39056326,12563.7756926,286.023440885,5465.18332934,1266.88511083,442.252705938
1394.65180128,2615.78647481,10907.5729736,893.807095524,4253.81740688,1155.14487782,704.26504638
-464.410731027,4197.13230827,10661.9619099,87.5174210246,4326.69998976,1131.82665246,127.385715736
613.394840051,1333.37762772,9631.64759323,233.675665042,3946.10478837,941.233290299,602.439371486
569.748876491,8402.99873446,6616.64008514,868.255286765,3905.14952077,757.214150891,101.838716239
-174.4116685,1006.48926296,7373.55955258,5.38777427715,3219.28449799,836.9002797,766.756178915
-208.670033567,4063.07972813,11381.8730606,985.20713143,3067.88469755,645.999928763,648.977696359
689.130181886,1470.30450567,9610.9474346,3.93609527777,4548.16011266,703.561650532,65.2837422689
-170.006009859,4803.85966525,11086.2724214,564.919937485,3545.43536671,811.80051671,549.676597055
926.928100301,4983.01608757,7297.45605119,1.39408621792,4172.82666072,1232.04633557,23.0739745023
484.528162163,1008.13414891,10391.4745451,575.076728846,2087.68628017,1326.81134525,592.77324607
1420.93901333,5884.1751902,8761.27632212,604.855076527,1382.25887551,1189.07449511,37.1667161248
-563.225946641,2101.70209026,9416.09993535,0.403352964743,5125.24967656,2153.36874181,688.687824394
441.537837346,3448.11191578,10250.6701971,392.62119345,2739.49978802,920.01135092,809.940959298
-5.82084943254,720.206004911,10416.4007551,55.9944893351,3701.83076582,1895.23075131,472.11027269
29.9832293268,5299.72767288,7920.1977185,270.712423408,2807.89631901,1994.55035988,478.47537686
-886.549871479,1078.04256087,8607.23825187,612.872262072,2571.56759444,706.11215719,693.244712807
802.255225162,3872.89788511,10920.9084889,579.515719184,1738.65165372,843.581462784,255.612979532
-45.7242658561,1766.37208173,14399.2888008,122.93287763,2557.66737716,1115.31676354,55.6509426896
-585.757303955,448.413221944,8916.90416917,574.117742469,2691.738189,1074.27441255,868.894077267
530.584770483,484.648997226,4774.30388387,33.9500201128,2404.80740025,1000.28218516,203.956468016
1309.90993445,3397.47539721,8069.34565854,350.696677044,4124.11326422,1440.30186905,557.962023935
-1569.71924382,5859.93662714,6127.9204988,64.3784265571,1935.9174881,624.341996985,455.62284955
-507.08983641,2146.48961749,11051.6861549,130.00398137,2399.58605766,2437.2798684,750.877596453
-151.392889202,1572.40729871,7211.01874196,119.260475854,1656.27199251,1031.78669681,745.401578176
1285.12908198,1771.17584875,10134.0697024,957.01670708,3477.44525251,1765.70946586,524.13276525
-197.795103108,12448.2307319,10440.331696,309.02750531,5174.36284471,920.243356004,206.059368179
-770.112838623,7138.36442947,10388.5125828,0.00946321484443,3803.38106933,2068.11675852,209.525369659
975.343961563,3221.9293768,10839.3097862,302.078554155,3267.54862855,1153.83767872,923.469850425
1169.59520963,1012.12661448,7829.45033132,391.459554485,3248.67327525,989.348333479,332.750791008
-1560.76496673,1564.27777366,11447.8680259,959.494125529,4547.47930958,1263.41629831,716.030404566
-1538.43977923,3689.48646027,11188.584947,952.557421595,1843.88541985,2038.266697,438.469403605
102.757317458,10940.4968248,7796.33917333,306.41766608,4154.16529363,1927.51609635,928.312544657
771.632758996,2653.08810105,7023.57545638,975.160461184,1570.82305767,822.001959472,30.7214749828
740.278792198,154.610628226,11007.4038749,612.862823097,3276.01641387,961.049155207,648.914955355
-1020.10141574,2243.52500433,8646.62479462,0.000884399458967,3763.77533168,2250.98689319,774.339783083
-55.3319902583,4465.8774486,11097.8902525,112.373661312,3684.2513986,2060.71888187,279.885315905
-1175.56547963,2736.66796779,6879.22595539,202.062892674,4495.98221098,1041.42944374,734.358476034
1212.16926449,3077.59956926,9195.7930802,749.081533856,2327.52034953,1867.75548878,34.1066812712
362.710909127,5823.86537195,10395.192914,584.37438197,5300.74323175,1118.45840939,223.123850579
299.537196863,5173.38820368,11167.4510177,61.9187332369,3003.82211557,2327.11493094,912.562826475
-436.565455138,2507.27736895,8991.23391492,957.633902074,1508.27095614,1106.90190878,439.054743486
-8.30834699275,3280.5253602,9373.23476681,895.820356729,3826.74370727,770.490660329,634.21000065
2478.33051178,11401.5391822,7934.15360254,374.68515099,3303.44686689,1083.97719393,520.274299396
100.157930457,6632.43266314,7070.70467349,987.147623885,1628.44511545,2182.77956815,179.230013301
227.356556349,1410.6554593,10260.3835684,193.650310321,2733.91414666,1762.07199813,801.973186229
-1459.50438988,2134.22861872,11827.6233257,138.147734766,5138.36591027,859.364105541,559.929724482
111.370070558,8154.40655762,9480.41225596,994.037707067,4261.1815885,915.300347249,184.216376858
-64.627105513,3666.73100547,11841.3791465,844.890053446,3156.55515669,1971.4107194,454.248862092
-2503.30096243,2073.5124373,11629.0245334,6.55594300937,1984.47246033,1080.28569243,937.785858207
939.306633678,2176.18998154,8871.35389154,106.866275401,2951.28351144,862.267538799,250.156891081
238.00312574,7450.96980002,11797.5179822,723.782651367,8209.03948919,656.665915485,426.77861159
-731.903918049,5004.17975244,10556.4241037,43.7737379502,3489.20614203,2247.68840231,646.094021802
-494.665925784,378.097437048,11726.8636312,20.4372465807,3953.66950612,1385.13688133,854.873576357
1185.8966107,1662.04175565,11603.1511929,759.215992741,5909.6180467,993.955139682,210.544184571
-1280.57481253,4690.27589831,11724.6176618,569.664907615,2943.02511093,991.226270601,590.332375865
478.307285235,5920.9765035,10455.626551,916.535800923,3735.75035155,1294.7659711,582.39256485
-252.150405872,3126.68172554,7263.96130859,896.723393569,4279.90200415,653.369501829,926.909111312
-1538.46022498,2723.9738519,7957.69909181,1.42891694346,1872.64530298,1002.12669188,798.957206765
325.928635072,4223.84109691,10321.0255236,972.175043946,1905.76360268,837.439427008,292.784493854
-1076.0615748,881.923053261,9944.58050866,320.237452343,3030.71990046,1228.49693923,323.636437676
1121.59064044,553.390959869,7458.92688855,41.3171650331,3725.08845297,1817.42044244,628.782506476
-283.358389653,2998.50751283,9907.76143343,34.8381382333,4474.0940106,732.745438352,527.264075327
-277.137460061,7541.53748578,10468.4119705,285.525557308,2008.96641252,1870.22118765,541.459724227
129.797183055,6710.45156629,8024.28294577,984.306003961,4163.79900739,1108.15640196,336.376334266
-1106.76925505,4841.75199087,10649.5872008,751.393833121,6375.00010357,1011.46486442,122.430109313
1247.77871781,2870.59015188,10088.7742581,226.749992102,2611.90747419,1871.18110937,423.501205858
1729.68029397,1757.9580547,10095.6475368,93.4237920331,2458.02841005,749.405779565,434.176215104
-1340.93412785,5835.04108066,9242.45162846,259.276866011,4248.49711516,818.83667504,433.204391404
323.630556459,3914.37792074,10361.0223636,940.565588176,2865.70482111,892.286684542,304.497847888
111.129381204,545.613951958,9801.63396539,21.413839591,2934.05161183,1172.72616178,512.940355685
-29.509961226,985.26233722,9275.49920763,742.284878798,5865.44477382,984.070034546,214.447923823
872.033717013,514.598482227,7146.72332689,990.048658552,3223.3231177,2224.26636997,860.546087326
-2546.61391034,4164.62265961,10863.2570634,781.498336802,1561.2289844,1300.11523723,271.404137498
298.528853986,1568.92496301,10010.3509718,973.165970577,729.116406403,920.409230521,338.326259541
1413.31154925,4841.95957143,7734.13422605,914.547732242,4701.31963083,1187.39934493,304.66240509
554.52073299,4228.51114336,12086.7528946,707.33146567,3190.74188012,593.391345724,265.326732236
496.364020088,798.689352309,11487.549703,661.602882639,2118.58372268,766.937711606,334.010198848
-1023.90148099,3465.43916694,15471.2791587,993.122379104,2349.33665074,1052.42696513,709.368597697
