zipf0.01,zipf0.5,zipf1,zipf1.5,zipf2,zipf2.5,zipf3
104677060960366,3,1,1,1,1,2
229462828485364,1,3,1,1,1,1
334611,3,1,1,1,1,1
1448042,3,1,1,1,1,1
394437259592,1,1,3,1,1,1
302372874,6,2,1,1,2,1
933970,1,1,1,3,1,1
8162136321362945,5,2,1,1,1,1
2,3,1,1,1,2,1
232033590664905792,2,1,1,1,1,1
7156122141728650,2,1,3,2,1,1
473866039991655744,2,1,1,2,2,1
160938267862169,1,1,1,1,1,1
16944877801734,3,2,8,1,1,1
826285511051,16,1,1,1,1,1
164148188,2,1,2,2,1,1
3137616480272,1,4,2,1,2,1
825420315743,1,1,1,1,1,1
781047544870,3,1,3,1,2,1
39,7,1,1,1,1,2
5738628324900891648,1,1,1,1,1,1
1136141,3,5,1,1,2,1
2,9,2,1,1,1,1
196077081854144,1,21,1,1,1,3
1052442939453,1,1,3,1,1,1
37378607,1,4,5,1,1,1
30,1,1,1,1,1,1
244574574422592640,1,28,1,1,1,1
1607733,1,1,1,1,1,1
14718132549,1,2,1,3,1,1
109182235081812,6,1,1,1,2,1
535,1,4,1,2,1,1
6,19,2,1,1,2,1
195600,1,2,2,1,2,1
29822603144636472,1,1,1,1,1,1
55,3,1,1,2,1,1
1021454876686246,1,83,1,1,1,1
105,2,7,1,1,1,1
82469035,1,1,6,1,1,1
39135408637025,2,2,1,1,1,1
106321505738105936,1,1,1,1,1,1
3827482806090580,2,17,1,1,4,1
3,2,1,1,1,2,1
5257875438974935040,5,2,1,2,1,1
959948224408895232,1,3,1,1,1,2
91233,2,7,1,1,1,1
4522246613248,3,1,1,2,1,1
238317822219,2,1,1,1,1,2
1059855467,1,1,1,1,1,1
21643254575817,1,2,1,2,1,1
10587425,3,98,1,1,1,1
91022178575941,6743,1,2,1,2,1
2058746,1,1,3,1,1,1
58947,44,1,1,1,1,1
50761168573094,52,1,1,1,1,1
164422,7,2,1,1,3,1
203155194,1,1,1,1,1,1
27143393,3,1,1,9,1,1
3,85,1,2,1,1,1
47649237,7,1,2,1,1,1
18030,46,1,1,1,2,1
290,1,1,1,2,1,1
681,6,2,1,1,1,1
2229,3,2,1,1,1,2
187744658,7,1,2,2,1,1
7695771779,1,1,1,1,1,1
6,9,1,6,4,1,1
37867805523392,1793,1,1,3,1,1
2294505023584,5,1,1,1,1,2
3197098988228,1,3,1,1,1,1
272445886009422,1,1,1,1,1,1
47048,4,2,1,4,1,1
1885,1,1,1,1,1,2
17888349360998918,49,1,1,2,1,1
9,3,2,2,1,1,1
580,1,43,1,1,1,1
45816854130289,1,1,1,1,1,1
3990157290,12,1,1,1,1,1
200237887457730432,54,1,1,1,1,1
14226,67,2,1,2,1,1
43,4,5,1,1,1,1
61380657148184232,1,8,1,2,1,1
50589430779637,1,1,1,1,1,1
23008869424705672,151,6,2,1,3,2
2426664608159379456,1,1,1,1,1,1
5013,1,5,1,2,4,1
3403868502649830912,13,1,3,1,1,1
172932403136622,1,2,1,1,1,1
332,249,1,1,1,1,1
146800018549,1,4,1,4,1,1
34930074974024,1,9,2,1,1,1
81,1,8,1,1,1,1
75757947484,808,2,1,2,1,1
1747,10,3,1,2,1,2
4155780043850181,77,14,2,1,1,1
53,3,1,1,1,1,1
188460547544,9,13,1,2,1,1
749239792853901952,4,5,1,1,1,1
19830779,1,1,1,1,1,4
42238,5,1,4,1,1,1
399,2,1,1,1,1,1
3591193542015475200,1,2,1,1,1,1
9967,3,4,1,1,1,1
3483230340059,1,1,1,1,1,1
702178654,2,1,2,1,2,1
522423387146,3,1,2,1,1,1
1407367,2,3,2,1,2,1
2715157625,64,1,1,2,1,1
17073437228994350,1,2,1,3,1,1
22363177,5,1,1,1,1,1
167499086,4,2,1,1,1,1
638334173316142,2,1,1,1,1,1
518605323361901,1,1,2,1,1,1
95,7,3,2,1,1,1
185898950,1,1,1,1,1,1
24,3,1,1,1,2,1
39,3,1,1,1,2,1
229714910347166720,53,1,3,1,1,1
1961333,15,1,1,1,1,2
4375957497174835,15453,1,2,1,1,1
1472071761790762240,1,3,1,2,1,1
1757690316594971,3,1,1,2,1,1
8139656793962418176,150,1,2,1,1,2
148484213250,1,1,1,1,1,1
3181,1,1,1,1,3,1
1861919417289673728,1,1,1,1,1,1
53170885,10,2,1,1,1,1
779017225612217,1,1,1,1,1,3
1,11,1,2,1,1,1
102352643699463,1,1,1,2,1,1
694,1,2,1,3,5,1
6521026266,1,1,2,1,1,1
189,1,2,3,1,1,1
97,6,2,1,1,1,1
3225612346,11,17,1,5,1,1
3975801,1,2,1,1,1,1
2528,1,1,1,1,1,1
6245,1,1,1,1,1,1
8823,12,3,1,2,1,7
821120589399515008,3,1,1,1,1,1
625116104276720,2,7,1,1,1,1
3465400,219,1,1,1,1,1
318955,1,1,1,2,1,1
66013,1,1,1,2,1,1
59408176393,1,6,1,1,1,1
4100771,10,3,1,1,1,1
4,42,1,1,1,17,1
3,28,1,1,1,6,1
31270,9,1,1,1,1,1
1130867,10,1,1,1,1,2
1009935611499873408,5,1,1,1,1,1
5283143735612908,17,27,1,1,1,1
2986257,4,1,1,1,1,1
7140189082,1,1,3,1,1,1
2142136597044059136,13,1,1,1,1,1
138,20,1,1,1,1,1
38306163096578,2,1,1,1,1,1
3784193531364586496,731,3,1,1,1,1
2,7,1,1,2,1,1
305286591,17,2,1,1,1,1
23184597627323012,1,2,1,1,1,1
292735745,1,1,1,2,1,1
5,45,1,1,1,1,1
143878892780543,1,2,2,1,1,1
13778937556902936,2,3,1,2,1,1
4,1,1,1,1,1,1
3437290900,8,4,1,1,1,1
10,1,1,1,1,1,2
4529772942711130,1,1,1,1,1,1
11440279,3,1,1,2,1,1
54751284911175016,34,6,2,1,1,1
37334,1,2,1,1,1,1
4919340491644,1,1,1,1,1,1
461,4,2,1,1,1,1
18733377843942,1,1,1,1,1,1
2050131794884,20,1,1,2,2,7
1615898584254,1,4,1,2,1,2
251624512,1,1,1,1,2,1
176,3,2,1,1,1,1
5,2,2,1,1,1,1
71035600,8,2,1,1,1,1
489547517103210,1,1,1,1,2,1
17803826,1,1,2,1,2,1
12480,1,1,1,1,1,1
81130455089,5,1,1,1,1,1
1557880562607191,2,2,1,1,1,1
34,7,1,1,1,1,1
2,3,2,2,3,1,1
71810441148311,1,1,2,1,1,1
409,1,1,1,1,1,1
3,1,1,1,1,1,1
183271,7,1,1,1,1,1
127,2,9,2,1,2,1
659610398,1,1,1,1,1,1
55221019,1,1,1,1,1,1
73697592350,2,1,1,2,2,1
18655,1,3,1,1,1,1
17395508165916,7,16,1,1,3,1
8437311055583126,1,3,1,1,1,1
419,5,1,1,1,1,1
2421697529249931,5,7,1,1,1,1
635,1,2,3,4,1,1
56,1,1,1,5,1,1
6511826019013843,197,1,1,1,1,1
122801838488295440,1,1,2,1,2,1
90062626630321,2,2,1,1,1,1
1343740562870050,5,6,1,1,1,2
129611198252756,4,2,5,1,1,2
260536733961240224,14,1,2,1,1,1
423492544081468,2,1,3,1,1,1
1134,2,1,1,1,1,1
3023913070,1,4,1,1,1,1
135551,2,1,2,1,1,1
3485743,9,3,1,1,1,1
62,1,3,1,1,2,1
71830462,1,1,1,1,2,1
92882,13,1,1,4,1,1
1628519393962523648,1,1,1,2,1,1
121350326549006,1,1,1,1,1,1
158896132765011,2,1,1,1,2,1
2100108,13,1,1,1,2,1
4176438547491787776,1,1,2,2,1,2
3810,1,4,1,1,1,1
23748514,10,2,1,1,1,2
13542211628544348,14,4,2,1,1,1
4680,1,1,9,1,1,1
205,19,1,1,1,1,1
51576311838703944,6,1,4,1,1,1
530517306621692,1,1,16,1,1,1
79952124047,2,2,1,3,1,1
1,22,1,1,1,1,3
148197203628715328,1,7,1,1,1,1
151111537335665632,1,5,2,4,1,1
8696512544202,9,1,1,3,4,1
2345310,1,1,1,1,3,1
3128693,1,1,3,1,1,1
543,1,12,2,1,1,1
130169916135632624,4,15,1,1,1,1
2043,1,1,1,1,1,1
101439,3,1,4,3,1,1
74132098104,2,4,1,1,1,2
912878390924,2,2,3,2,2,1
30137251,6,1,1,1,1,1
192081586061,1,17,2,1,1,1
5389135677550522,1,3,1,6,1,1
855012,48,1,1,1,1,2
18,2,1,2,1,1,1
1025,97,1,1,1,1,2
3267693526371287,498,1,1,1,3,1
11027077642064,21,1,1,1,1,1
79948062605,1090,1,2,2,1,1
260,13,4,2,1,1,1
536,2,2,1,1,2,1
1350643688781219,1,2,1,1,1,1
1183409,1,1,1,1,1,1
249,73,3,1,1,1,1
9,1,30,1,1,1,1
130755,1,1,4,1,1,1
54323769420980608,2,3,3,1,1,1
21851368,5,19,1,1,1,1
702628844528,8,2,1,1,1,1
6163152155,4,1,1,1,1,1
102206783110775632,44,2,1,1,1,1
13452273389775012,11,1,3,1,1,1
10334513168093786,1,1,1,1,1,1
45871502704,2,6,3,1,1,1
10139993791705214,2,1,1,1,1,1
4,79,1,2,1,1,2
15145748778541180,3,1,1,1,2,1
40202083118,3,1,1,1,1,1
11102031075,3,1,1,5,1,1
5439,3,1,1,1,1,1
1038990,3,1,1,1,1,1
48275,1,1,1,1,1,1
2797449967918003712,1,1,2,1,3,1
28135354,8,1,2,1,1,2
585139,10,2,1,1,1,1
767798497,4,1,1,1,1,1
12,14,2,2,1,1,1
1837757431394,1,1,1,1,2,1
24402314,1,1,2,1,1,1
136413660635,2,1,1,1,1,1
1,1,1,2,1,1,1
160254063,62,12,1,1,1,1
4730938,1,1,3,2,1,1
363213871318930,10,1,1,2,1,1
2763688475,40,2,1,1,1,1
1110635065504274,2,2,1,1,1,1
33156772,1,1,1,1,1,1
1270492,2,1,1,1,1,1
13826547501958900,2,1,2,2,1,1
2,1,2,1,1,2,1
48120958891,1,2,2,1,1,1
9015680,2,1,1,1,1,1
8057242038362083,1,1,5,1,1,1
40884,204,1,1,1,1,1
8333,3,1,1,1,1,1
13489,1,1,2,1,1,1
87569244005091408,57,25,5,1,1,1
1929709,2,1,1,1,2,1
195496341,7,1,7,1,1,1
8433030475601729536,28798,2,1,1,1,1
1,4,3,1,1,1,1
11660953098818,1,1,1,1,1,1
21,1,1,26,1,1,1
44,3,1,1,2,1,1
5334482086496504,6,22,1,1,1,1
67804322956124680,1,2,1,1,1,1
3114735348239,2,1,2,1,1,1
723039636439746688,5,2,1,1,2,2
603740246689269248,1,1,1,1,6,1
273335527341220,1,1,1,2,1,1
1350219721235032,1,1,3,1,1,1
3,1,1,7,2,1,2
1689171,2,1,1,1,1,1
5645337421068803,2,1,3,1,1,1
3227421947447,1,2,1,1,1,1
84333271084656032,3,1,2,2,2,1
71786,53,1,1,1,1,1
416845212175619,2,1,1,1,1,1
96957054,5,1,1,1,1,1
896595131,1,1,2,1,1,1
526701182,5,2,1,1,2,1
159,3,1,1,1,1,1
1595958145226,1,1,1,1,1,1
9037,1,5,1,2,1,1
603365,1,1,1,1,1,1
1,3,1,1,1,1,1
116181890838173696,1,1,1,1,2,1
21992058674,1,1,2,1,1,1
1054696401,1,2,1,6,1,1
9253,1,1,2,1,1,1
271463058978635,1,1,4,1,1,1
40753435,1,1,1,1,1,1
253169286869114,1,2,62,1,2,1
93866079,123,1,1,1,2,1
6897421083126145,1,3,1,5,1,1
143962302462,1,2,1,1,1,1
2957692909391,470,1,1,1,1,1
1535737991880753,1,1,1,13,1,1
259,1777,1,1,1,1,1
2943005487517004,662409,1,1,1,1,1
1253220555455042048,7,2,1,1,1,1
166,2,1,1,1,2,1
5910367580513258496,38,1,1,2,1,1
39277996518909,20,1,1,1,1,1
1,2,10,207,1,1,1
347872964212864128,21,1,2,1,1,1
288388034472515392,6,4,3,1,1,1
101717,1,3,1,1,1,1
518644,5,2,1,1,1,2
1066118152,2,10,3,12,1,1
7736179,9,1,2,1,1,1
148,4,1,1,1,1,1
8458,5,43,1,1,1,1
2,2,1,2,1,2,1
20044825,86,1,1,2,1,1
61127495516,11,1,1,1,1,2
28729910536729,14,1,2,1,1,1
128042837565,1,12,1,1,1,2
58567458382,2,1,1,1,1,1
1406599,18,1,1,1,1,1
16748196929685052,5,1,1,2,1,1
1574407151,2,1,1,1,1,1
128383774552207,18,1,2,1,1,1
74163434732776240,1,1,1,1,1,1
26,2,1,1,1,1,1
30,1,1,1,1,1,1
8560424599575401,3,1,2,1,1,1
143732834366762,4,1,1,1,1,1
1,13,3,2,1,1,1
42869087745,10,1,1,1,1,1
10317252222323924,1,4,1,1,1,1
442872,3,1,1,1,1,1
46162243948126112,4,1,1,1,1,1
17,1,5,1,1,1,1
290541111,1,1,6,1,1,1
280579735338,3,3,2,1,1,1
10,4,1,15,1,1,1
785289323140,1,1,1,1,1,1
2036751543016485,11,1,1,1,1,1
67705565012304232,5,1,1,1,1,1
5838306860,12,1,1,1,1,1
63,1,1,1,1,1,1
13485,1,1,3,1,1,1
957034444686363,1,2,2,1,1,1
15773,1,1,1,1,1,1
34765845175,1,6,1,1,1,1
1470740454531679,1,2,1,1,1,1
4698783585037256704,7,3,1,1,2,1
829376305,14,10,2,1,1,1
57952793,1,1,1,1,1,1
45450745382275,2,4,3,1,1,1
4542725461426439,5,3,1,1,1,1
1158724695069640,1,1,1,1,1,1
3472,2,4,37,1,1,1
170792099568573312,1,5,4,1,1,1
20818950038019040,4,1,1,1,1,1
459907249715775808,9,1,1,5,1,1
7246636385839300,2,1,1,1,1,1
77504608035,1,14,1,1,1,1
15090103533,3,19,3,2,1,1
15266127186518600,11,4,6,1,1,1
26010986398,1219,3,1,1,2,1
2318632683351209472,1,2,3,1,1,1
33,14,1,1,1,1,1
4708399021454775,15,10,1,1,1,1
4443796496,18,2,1,1,1,1
181616268,14,2,1,1,1,1
1669112405417100032,33,1,1,1,1,1
4290,3,4,12,2,1,1
2830972957,2,1,1,1,1,1
111394430986961616,19,1,1,1,1,1
1328143680658286592,4378,1,1,1,1,2
17991031448,1,1,1,3,1,1
266084318,3,5,2,1,1,1
5399433202197412864,1,9,1,1,1,1
6890,2,1,3,1,1,1
5326573,1,1,1,4,1,1
5114879,1,1,3,1,1,1
2329,3,7,1,1,1,2
3,1,2,2,1,1,1
724,1,31,1,1,1,2
5380445053562395,73,3,1,1,1,1
49776657,1,2,1,1,2,1
1760433740998976,5,5,1,1,1,1
2,1,2,90,1,2,1
1,1,1,1,1,1,1
5,1,6,1,1,1,1
2611686181871,17,1,4,1,1,3
678954502730553,1,330,1,1,1,1
132113614076382,2,1,179,2,1,1
66644481412662288,1,1,1,4,1,1
49158810951,1,1,1,1,1,1
915261316,1,1,1,1,1,1
196047178946,1,1,1,1,1,1
2942,873,4,1,1,1,1
2157,3,2,1,1,2,1
4,1,1,1,1,1,1
10189019703,86,1,1,1,1,1
162,136,1,2,1,1,1
241176718926,32,1,1,1,1,1
24784940814478016,1,1,1,1,1,2
5708912836,2,1,1,1,1,1
6075871,1,1,1,1,1,1
587596922674950784,1,11,2,1,4,1
38494935209,153,1,1,1,1,1
28,44,9,1,1,2,3
554760716181269312,1,1,1,1,1,1
198210463094946,12,1,1,1,2,1
17600080304,1,1,3,1,1,1
121795017575527,1,82,2,2,1,1
275411067616925344,1,1,1,1,1,1
60298168192,1,2,1,1,1,1
340268,1,1,1,1,1,1
1,1,8,1,2,1,1
1,36,1,1,1,1,1
1342106709124561,4,3,3,1,1,1
2,1,1,1,1,1,1
26419399451454,17,1,1,2,1,1
7947,4,3,1,1,1,1
230417391908,3,1,1,1,1,1
99,2,1,7,6,1,1
186845529917639,2,1,1,1,1,1
52067242,3,1,1,1,1,1
219035692602540832,4,2,1,1,1,1
43828344317007688,25,1,2,1,1,1
112256653850,112,1,2,1,1,1
1067353986165172,4,1,1,1,1,1
1107490785060,1,2,1,1,1,1
31123066612,114,1,1,2,1,1
573776251035597,1,1,2,1,1,1
47437785213,1,9,1,1,1,1
712849,1,1,1,1,1,1
3395,6111,4,1,1,1,2
26033466472,20,1,1,1,1,1
6497687837250510,2,1,1,1,1,1
374538467509,1,1,1,1,1,1
84921,1,5,2,2,1,1
99,2739,3,6,2,1,1
20041097,2,3,1,1,1,1
19933586584,24,132,1,1,1,1
4390400192738,9,1,2,1,1,1
3492472,1,1,1,1,2,1
1672749,130,1,1,1,1,1
127677672074905328,1,5,1,15,1,3
1020021200795490304,1,3,1,1,1,2
183887086144,1,1,1,1,1,2
18,2,234,2,1,1,1
72842024832,1,2,1,1,1,1
4967,2,2,95,1,1,1
1186036,25,17,1,1,2,1
56,8,1,3,1,1,1
69878665,3,3,1,1,1,1
5547801892073,8,11,1,1,1,1
122395,7,1,2,1,2,1
19093,2,1,1,1,1,1
958074,1,4,2,1,3,1
25037582619293060,6420,1,1,2,1,1
11904395,2,2,1,1,1,1
61,1,5,1,1,1,1
789493701222,1,1,1,2,1,1
4803965834838832128,1,2,1,1,1,1
1,1,1,1,1,1,1
387397258338637,7,1,3,3,3,1
3837401105783,2,1,1,1,1,1
5753014262283185152,5,1,1,2,2,1
13183087494483,31,6,1,1,1,1
1258,3,3,11,1,1,1
58944,1,1,1,1,1,1
5771,4,1,1,1,1,1
10418731,74,1,2,1,1,1
295,1,1,3,1,1,1
3824742244522,10,1,1,1,1,1
2971826082350539776,932,3,2,1,1,4
2610818841135911,1,1,1,1,1,1
63258188326413,9,1,1,1,1,3
1143,2,1,1,1,1,1
20024484317,17,1,1,2,1,1
40670036226543888,48,1,1,1,1,1
259573543,6,3,1,1,1,1
24576071443241444,1,1,2,1,1,1
1133003385700107,1,5,1,1,3,1
3465677526913,3,1,3,1,1,1
363503714284916672,8,2,3,2,1,1
341700127111574208,520,3,1,1,1,1
1149995346994141696,6,1,1,1,1,1
1863148749,14,4,1,1,1,1
19,1,2,2,7,1,1
7486800655581549,19,2,1,1,1,1
2011621198057,2,1,1,1,1,1
14404321627466412,81,1,1,1,1,1
62778,2,1,1,1,1,1
1971872665101,161,2,1,1,1,1
353024756,2,1,1,1,1,1
18231984245088,2,1,1,1,1,1
1713654,2,270,1,1,1,1
8735532571412263,342,4,1,1,1,1
248033891580862,1,2,1,1,1,1
6055,2,1,1,1,1,1
31616284007,20,1,1,1,1,1
3929768599309600768,1,2,3,1,1,1
6,6,4,2,1,1,1
203867594386682,1,1,1,1,1,1
5,3,2,1,2,1,1
15,1,2,1,1,1,1
3053,1,5,1,1,1,1
1161870,1,1,26,1,1,1
336883054021,2,1,1,1,1,1
2990350010665211392,66,1,1,1,1,1
6,19,1,1,1,1,1
938,95,2,1,1,1,1
125,7,2,1,1,2,1
751090704662,1,2,1,1,1,1
13411529940407184,137,1,1,3,1,7
140897146305582144,1,1,4,1,1,1
688193096,41,3,1,2,1,1
13297830525261336,630,1,1,1,1,1
17614,3,3,1,2,1,1
640,2,1,1,1,1,1
252729018987,32,1,5,2,1,1
28956821493468880,1,1,1,1,1,1
22373635,2,6,1,1,1,1
437798,11,1,2,2,1,1
19429168,2,42,1,2,1,1
270715891164153,4,56,1,1,1,1
38199933107838,2,1,1,1,1,1
41472550,1,11,1,1,1,1
20230181877161344,5,1,4,2,1,1
163506648654329,3,1,2,1,1,1
7982090455364,5,4,1,2,1,1
78417764307348,1,2,1,1,1,1
18506,1,1,1,1,2,1
3091409719103,2,2,3,3,1,1
16029972,2,2,1,2,2,1
32870047192432136,2,1,1,1,1,1
23668279,522,1,1,1,1,1
368400426150,12,7,1,1,1,1
4819087761569,2,1,1,2,1,1
34642853739420,3,1,1,2,1,1
124059320815707,10,1,11,1,1,1
1114967053215,3,1,1,1,1,1
24063172880,1,3,1,1,2,1
2407145,1,2,1,1,1,1
165444125,2,1,2,1,1,1
256820589988,2,3,1,1,1,1
515,1,1,2,1,1,1
7555501061840517,9,1,1,1,1,1
59,2,2,1,1,1,1
672347704904365056,3,17,2,1,7,1
3602,1,1,1,1,1,2
64329,6631,1,1,2,1,1
354191203402302,25,1,1,2,1,1
810,1,1,1,1,2,1
2538,1,10,1,1,1,1
132776,7,1,4,1,1,1
6748037591938871,1,5,2,1,1,1
2177726331,1,1,1,1,1,1
2761907394725627,1,1,1,1,1,1
453944149,1,1,2,2,1,1
28571577649179060,1,1,1,2,1,1
1257,1,1,2025,1,1,1
13446665378905,1,2,1,2,1,1
2,4,1,1,1,1,1
7041771991897,1,117,1,7,1,1
1,16,2,1,1,1,1
1358524,1,2,2,1,1,1
288354311,1,2,2,1,1,1
24938735077984,1,1,1,1,1,1
434913852,1,1,2,1,1,1
35417963872743932,1,1,2,2,1,1
8498719018000609,1,2,1,1,1,1
3262049788963,1,25,3,1,6,1
716225350066215,1,1,2,1,1,1
815761171426499,1,13,3,1,1,1
122424697638304320,4,2,1,2,2,1
5510225720880831,36,1,1,1,2,1
2,1,1,1,5,2,1
49617458670202856,3,3,1,1,1,1
25,1,1,1,2,1,1
416595310,9,1,1,1,1,1
635662,465,1,1,5,6,1
79770065910,16,1,1,1,1,1
636590731550260,1,1,1,1,1,1
7856240979015797,657,1,1,1,1,1
877887738,3879,1,1,3,1,1
185095782544,1,3,4,1,1,1
122641425,3,3,1,2,4,2
76,1,1,2,1,1,1
1240,1,1,1,2,1,1
155,21,14,1,1,1,1
227621925592405,1,1,1,3,1,1
1089,10,2,2,2,1,1
50414816879841,1,1,1,1,1,1
1506372,20,1,4,1,1,1
2001022543732623104,2,1,1,2,1,1
59620231291,1,1,1,1,2,1
1313868796,1,1,1,1,1,1
85,8,1,4,2,1,1
3256976925503,6,1,1,2,4,1
1437567359,346,1,3,1,1,1
31,1,1,2,1,1,1
2132111047,1,2,1,1,1,1
898697370652638,1,1,2,1,1,1
99569250403854832,3,1,12,1,1,1
18750753761009,1906,1,1,1,1,1
1,1,3,1,1,1,1
10236966,20,1,1,1,1,1
87,4,3,4,1,1,3
3653141504623476224,303,3,1,1,1,1
2,29,1,3,2,1,1
2231809647,143,1,1,1,1,1
639299,1,1,1,1,1,1
17872,1238,13,1,1,1,1
2344371,1,1,1,1,1,1
42,1,1,1,1,1,1
57430124825,468,2,1,1,1,1
111336919,37,3,1,1,1,1
243991681500103904,3,1,2,2,1,1
150734754,132,2,2,1,1,2
76221526,18,1,1,1,1,1
9919808831433674,2,1,1,1,1,1
584164347267,1,1,1,1,1,1
1621486,1,1,1,2,1,1
1,6,6,2,1,1,1
473500636054758144,2,2,1,1,1,1
62027802722753872,1,3,1,2,1,1
689341220312081,1,1,1,2,1,1
25,8,1,1,6,1,1
559665257591356,1,1,5,1,1,1
148611,3,1,3,1,1,1
2291,4,2,1,1,1,1
13299,15,1,1,4,1,1
1874726,5,1,2,1,1,1
42193332,8,2,2,1,1,1
575648975774,3,4,1,1,1,1
24814431422206092,15,1,1,1,1,1
11208,1,3,1,2,1,1
61706184,2,1,5,1,1,1
2136945426468806912,1,1,1,1,1,1
1210762,1,1,1,1,2,3
2,1,2,1,1,1,1
34,11,37,4,1,1,1
32382597668676052,1,9,1,1,1,1
1861967,1,1,1,1,1,1
20770043873592,1,14,1,9,1,1
1,5,3,1,1,1,1
815762378992,1,6,1,1,1,1
326670967,1,1,1,1,1,1
190631,1,1,1,1,1,1
1,1,39,3,1,1,1
741,89,3,1,1,1,1
37,1,1,1,1,1,1
1,10,6,1,1,2,1
9901,1,1,1,1,1,2
3941800509652219392,2,11,1,1,1,1
288809,1,1,1,1,1,1
936895259102191104,89,3,1,1,2,1
4451102921040581120,9,1,3,1,1,1
33540054816,2,2,1,1,1,1
3649681,1,2,1,1,1,1
48621053854,5,14,2,1,1,1
232658924,1,5,1,2,1,1
14046981450057548,35,2,1,1,3,1
664770616731409024,1,3,2,1,1,1
530141794903846272,20,2,1,1,1,1
285474030668,2,35,1,2,2,1
850242519320437,4,2,1,1,2,1
3397,1,1,1,1,1,1
20284008319,5,23,1,1,3,1
13841173,4,5,2,1,1,1
1,1,29,1,1,1,1
33,1,1,1,1,1,1
41974629750422,1,4,1,1,1,1
192908836069712256,8,1,1,1,1,1
187,1,1,1,3,1,1
24548468574991112,2,2,4,1,1,11
742115222701,1,2,2,1,1,1
607,1,2,1,1,3,1
1859,1,2,1,1,1,1
401364047547,1,1,1,3,1,1
2572928032842176000,2,1,1,1,1,1
1,1,3,2,2,1,1
1,1,11,1,1,1,1
5,1,2,2,1,1,1
239701,1,1,5,1,1,1
13535,5,5,1,1,1,1
1252735382397975808,1,5,1,1,1,1
72675147,8,1,1,1,1,1
559,10,2,1,1,1,1
15001,4,1,1,1,1,1
142392396852582,1,1,1,1,1,1
892511628,1,1,6,1,1,1
1037,214,3,11,3,1,1
32191705,1,1,1,1,1,1
37486,2,1,1,1,1,1
217087138408,1,2,1,4,1,1
22115809,5,1,7,1,1,1
273,1,1,1,1,1,1
151,1,1,1,1,2,3
448347737506332,2,1,2,1,2,1
132855409,1,5,1,1,1,1
7025710,9,8,4,1,1,1
399411513,109,1,1,1,3,1
39954663,19,3,2,1,1,1
14306349047,1,1,1,1,1,1
133531175391,1,1,1,1,2,1
9842910623242,2,2,1,1,1,1
873795479037124,1,1,1,2,1,1
13471110,1,4,1,1,1,1
801563066483259904,92,1,1,1,1,1
16770336831394548,53,1,1,1,1,1
1204422276065,12,1,3,2,2,1
606925,1,2,1,1,1,2
12508869,1,1,1,11,3,1
630,3,1,1,1,1,1
106,2,2,1,1,1,1
195191668353875520,2,1,1,1,1,1
2090392966363890,4,2,1,1,1,1
19551,2,1,1,2,1,1
994427853042159872,1,1,1,1,1,1
1854550075560214528,1,3,3,3,1,1
8,17,2,2,1,1,1
116572,129,1,1,1,1,1
561985836824499072,1,1,2,1,1,1
50757,4,2,2,1,1,1
1000943311237,3,1,1,1,1,2
1326389072030615040,1,1,4,1,1,1
65401201,1,1,3,1,1,1
448868653153158,1,5,1,1,1,1
7292026666038028,9,10,3,1,1,2
46423064147,3,3,2,1,1,1
923355870421952384,1,1,1,1,1,1
2,13,7,1,1,1,1
20649854409737712,5,1,1,1,1,1
4054749174379409,1,1,1,1,1,1
2177386465422758144,1,3,1,1,2,2
317,35,7,1,1,1,1
1452,9,2,2,5,2,1
5012508,1,2,1,1,1,1
15218979326481078,3,1,1,1,1,1
1701464260,4,1,7,4,2,1
180503,4,1,1,2,1,1
154575102380782,1,1,1,1,1,1
2102185479133686,32998,1,1,1,1,1
7884463267131990,22,1,1,1,1,1
320876770385918,2,1,1,1,1,1
2655328844,4,2,1,1,1,1
41232875358976040,13,6,1,1,1,1
4651792495827,1,1,2,1,1,1
785,11,19,25,1,1,1
250391474747,9,1,2,1,2,1
505021351345,1,1,4,1,1,1
482928065784111488,2,1,1,3,1,1
1862448,7,1,1,16,1,1
76693,1,8,1,1,1,1
40582104605513264,2,1,1,1,1,1
975818,2,3,1,1,2,11
31,445,2,1,1,1,1
4,140,6,1,1,1,1
202100922339454,203,1,1,1,1,1
4649781803676052,2,1,1,1,1,1
1560334,1,2,3,1,1,1
130288779351,2,3138,1,2,1,1
400377481929371,1,5,1,1,1,1
12,8,2,1,1,1,1
94771486679,1,1,1,9,1,1
831202016891222656,1,1,1,1,1,1
20236,3,1,1,1,1,1
4533608001548687,2,1,1,1,1,1
1073755430,2,1,1,1,3,1
110424966138701,1,1,2,1,1,2
10043513767733,1,1,1,1,1,1
91,6,1,3,1,1,1
855537905800623232,9,1,1,2,1,1
124803891482199488,8,1,6,8,1,1
1455201688610,1,2,3,1,1,1
14,9,1,8,1,1,2
389684043770472,23,1,1,1,1,2
662,3,1,3,1,1,1
55461381530697392,3,3,1,1,1,1
1877583,1,2,2,1,1,1
105270122830745,1,3,1,1,1,1
440785,1,1,2,1,1,1
230823929687140128,9,1,1,1,1,1
20521237917080,1,9,1,1,1,1
11724255692,1,1,1,7,1,1
260878307336772480,1,1,1,1,1,1
1432518,4,2,1,2,1,1
587,1,1,1,1,1,1
16753,2,1,1,1,1,1
11680437,2,2,1,2,1,1
926068,3,1,1,2,1,1
15175133659,1,1,1,1,1,1
